DPTO;ANO;CATENFER;ENFERMEDAD;y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69
73;2012;Enfermedades Neurologicas;Epilepsia;0,108855386;1;0;0;0,5;0;0;0;0;0,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1195916;10931945,41;2454;319;438;5231;261;89;124;1791;266;901;70;10;7;9;7;8;0;0;0;0;14;0;10;104;9;2;9;0;5;12;5;1;14;0;15;159;0;0;0;0;0
73;2012;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,761987699;0,714285714;0,071428571;0,214285714;0,642857143;0,071428571;0,071428571;0;0,214285714;0;0,5;0,142857143;0,357142857;0,357142857;0,071428571;0;0;0;0,071428571;0,285714286;0,071428571;0;0,071428571;0;0,928571429;0,071428571;0;1195916;10931945,41;2454;319;438;5231;261;89;124;1791;266;901;70;10;7;9;7;8;0;0;0;0;14;0;10;104;9;2;9;0;5;12;5;1;14;0;15;159;0;0;0;0;0
73;2013;Canceres;Linfoma No Hodgkin (Lnh);0,171242651;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2013;Canceres;Tumores Del Sistema Nervioso Central (Snc);0,057080884;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2013;Canceres;Tumores Malignos De Los Organos Digestivos;0,057080884;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2013;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;4,10982362;0,944444444;0,013888889;0,041666667;0,861111111;0,013888889;0,097222222;0;0;0,013888889;0,680555556;0,041666667;0,263888889;0,291666667;0,194444444;0,027777778;0;0,194444444;0,097222222;0,263888889;0,430555556;0,069444444;0,041666667;0,027777778;0,916666667;0,083333333;0;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2013;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;1,255779439;0,909090909;0,045454545;0,045454545;0,863636364;0,045454545;0,045454545;0;0,045454545;0;0,5;0,090909091;0,409090909;0,318181818;0,136363636;0,045454545;0;0,181818182;0,045454545;0,272727273;0,454545455;0;0,045454545;0;0,954545455;0,045454545;0;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2013;Enfermedades Del Sistema Circulatorio;Enfermedades Cerebrovasculares;0,057080884;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2013;Enfermedades Infecciosas;Meningitis;0,114161767;1;0;0;1;0;0;0;0;0;1;0;0;0,5;0;0;0;0,5;0;0;1;0;0;0;1;0;0;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2013;Enfermedades Infecciosas;Tuberculosis Y Secuelas De Tuberculosis;0,057080884;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2013;Enfermedades Neurologicas;Epilepsia;0,057080884;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2013;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,171242651;1;0;0;1;0;0;0;0;0;1;0;0;0,333333333;0,333333333;0;0;0;0;0;0,333333333;0;0,333333333;0;1;0;0;1202496;11593794,37;2569;328;463;5652;261;89;137;1987;283;1066;72;10;7;9;7;8;0;0;0;0;15;0;14;120;10;2;9;0;6;13;5;1;14;0;15;161;0;0;17;17;5
73;2014;Canceres;Leucemia Linfoide Aguda (Lla);0,179125866;1;0;0;0,666666667;0;0,333333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,666666667;0,333333333;0;1214203;12554593,19;2686;341;492;6050;261;90;150;2399;323;2475;72;10;7;9;7;8;0;6;0;0;16;0;15;125;12;2;11;1;10;13;5;1;19;0;16;161;57;72;147;147;116
73;2014;Canceres;Linfoma No Hodgkin (Lnh);0,059708622;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1214203;12554593,19;2686;341;492;6050;261;90;150;2399;323;2475;72;10;7;9;7;8;0;6;0;0;16;0;15;125;12;2;11;1;10;13;5;1;19;0;16;161;57;72;147;147;116
73;2014;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;5,075232864;0,976470588;0;0,023529412;0,905882353;0;0,070588235;0;0,011764706;0,011764706;0,764705882;0,082352941;0,152941176;0,423529412;0,141176471;0;0,011764706;0,223529412;0,094117647;0,152941176;0,529411765;0,105882353;0,094117647;0,023529412;0,964705882;0,035294118;0;1214203;12554593,19;2686;341;492;6050;261;90;150;2399;323;2475;72;10;7;9;7;8;0;6;0;0;16;0;15;125;12;2;11;1;10;13;5;1;19;0;16;161;57;72;147;147;116
73;2014;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;1,074755195;1;0;0;1;0;0;0;0;0;0,722222222;0;0,277777778;0,5;0,222222222;0;0;0,055555556;0;0,222222222;0,5;0,055555556;0;0;1;0;0;1214203;12554593,19;2686;341;492;6050;261;90;150;2399;323;2475;72;10;7;9;7;8;0;6;0;0;16;0;15;125;12;2;11;1;10;13;5;1;19;0;16;161;57;72;147;147;116
73;2014;Enfermedades Genitourinarias;Enfermedad Renal Tubulointersticial;0,059708622;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1214203;12554593,19;2686;341;492;6050;261;90;150;2399;323;2475;72;10;7;9;7;8;0;6;0;0;16;0;15;125;12;2;11;1;10;13;5;1;19;0;16;161;57;72;147;147;116
73;2014;Enfermedades Infecciosas;Meningitis Debida A Otras Causas Y A Causas Sin Especificar  (Incluye Aracnoiditis  Leptomeningitis  Meningitis Y Paquimeningitis  Debidas A Otras Causas Y A Causas Sin Especificar ;0,059708622;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1214203;12554593,19;2686;341;492;6050;261;90;150;2399;323;2475;72;10;7;9;7;8;0;6;0;0;16;0;15;125;12;2;11;1;10;13;5;1;19;0;16;161;57;72;147;147;116
73;2014;Enfermedades Infecciosas;Septicemia;0,059708622;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1214203;12554593,19;2686;341;492;6050;261;90;150;2399;323;2475;72;10;7;9;7;8;0;6;0;0;16;0;15;125;12;2;11;1;10;13;5;1;19;0;16;161;57;72;147;147;116
73;2014;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,597086219;1;0;0;0,9;0;0,1;0;0;0;0,4;0,1;0,5;0,3;0,1;0;0;0;0,2;0,4;0,2;0;0;0;1;0;0;1214203;12554593,19;2686;341;492;6050;261;90;150;2399;323;2475;72;10;7;9;7;8;0;6;0;0;16;0;15;125;12;2;11;1;10;13;5;1;19;0;16;161;57;72;147;147;116
73;2015;Canceres;Linfoma No Hodgkin (Lnh);0,059970015;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1234972;13158216,48;2811;347;499;6400;261;90;156;2557;346;2512;73;10;7;9;7;8;0;8;0;0;16;0;16;130;14;2;12;1;10;14;6;1;23;0;15;161;61;76;150;149;120
73;2015;Causas Externas De Morbilidad Y De Mortalidad;Dispositivos Medicos De Diagnostico Y De Uso Terapeutico Asociados Con Incidentes Adversos;0,059970015;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1234972;13158216,48;2811;347;499;6400;261;90;156;2557;346;2512;73;10;7;9;7;8;0;8;0;0;16;0;16;130;14;2;12;1;10;14;6;1;23;0;15;161;61;76;150;149;120
73;2015;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;3,658170915;0,93442623;0,032786885;0,032786885;0,918032787;0,016393443;0,049180328;0;0;0,016393443;0,672131148;0,131147541;0,196721311;0,37704918;0,262295082;0;0;0,163934426;0,081967213;0,147540984;0,540983607;0,049180328;0,114754098;0,032786885;0,967213115;0,032786885;0;1234972;13158216,48;2811;347;499;6400;261;90;156;2557;346;2512;73;10;7;9;7;8;0;8;0;0;16;0;16;130;14;2;12;1;10;14;6;1;23;0;15;161;61;76;150;149;120
73;2015;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;0,59970015;1;0;0;0,7;0;0,2;0;0;0,1;0,7;0;0,3;0,2;0,1;0;0;0,1;0,2;0;0,6;0;0;0;0,8;0,2;0;1234972;13158216,48;2811;347;499;6400;261;90;156;2557;346;2512;73;10;7;9;7;8;0;8;0;0;16;0;16;130;14;2;12;1;10;14;6;1;23;0;15;161;61;76;150;149;120
73;2015;Enfermedades Del Sistema Circulatorio;Enfermedades Cerebrovasculares;0,059970015;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1234972;13158216,48;2811;347;499;6400;261;90;156;2557;346;2512;73;10;7;9;7;8;0;8;0;0;16;0;16;130;14;2;12;1;10;14;6;1;23;0;15;161;61;76;150;149;120
73;2015;Enfermedades Infecciosas;Septicemia;0,059970015;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1234972;13158216,48;2811;347;499;6400;261;90;156;2557;346;2512;73;10;7;9;7;8;0;8;0;0;16;0;16;130;14;2;12;1;10;14;6;1;23;0;15;161;61;76;150;149;120
73;2015;Enfermedades Neurologicas;Epilepsia;0,059970015;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1234972;13158216,48;2811;347;499;6400;261;90;156;2557;346;2512;73;10;7;9;7;8;0;8;0;0;16;0;16;130;14;2;12;1;10;14;6;1;23;0;15;161;61;76;150;149;120
73;2015;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,35982009;0,666666667;0;0,333333333;0,666666667;0;0,333333333;0;0;0;0,333333333;0,166666667;0,5;0,166666667;0,166666667;0;0;0,333333333;0;0,166666667;0,333333333;0;0;0;0,833333333;0,166666667;0;1234972;13158216,48;2811;347;499;6400;261;90;156;2557;346;2512;73;10;7;9;7;8;0;8;0;0;16;0;16;130;14;2;12;1;10;14;6;1;23;0;15;161;61;76;150;149;120
73;2016;Canceres;Linfoma No Hodgkin (Lnh);0,06190034;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1220885;14254326,27;2999;362;519;6878;261;92;168;2772;375;2632;74;11;7;10;8;8;0;9;0;0;17;0;17;144;15;2;14;2;12;20;6;1;23;0;15;161;61;77;161;158;135
73;2016;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;4,766326215;0,961038961;0;0,038961039;0,896103896;0;0,038961039;0;0,025974026;0,025974026;0,649350649;0,064935065;0,285714286;0,428571429;0,155844156;0;0,012987013;0,207792208;0,103896104;0,12987013;0,623376623;0,012987013;0,038961039;0,025974026;0,948051948;0,038961039;0,012987013;1220885;14254326,27;2999;362;519;6878;261;92;168;2772;375;2632;74;11;7;10;8;8;0;9;0;0;17;0;17;144;15;2;14;2;12;20;6;1;23;0;15;161;61;77;161;158;135
73;2016;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;0,804704426;1;0;0;0,923076923;0;0,076923077;0;0;0;0,692307692;0,076923077;0,230769231;0,538461538;0,153846154;0;0;0,230769231;0;0,230769231;0,538461538;0;0;0,076923077;1;0;0;1220885;14254326,27;2999;362;519;6878;261;92;168;2772;375;2632;74;11;7;10;8;8;0;9;0;0;17;0;17;144;15;2;14;2;12;20;6;1;23;0;15;161;61;77;161;158;135
73;2016;Enfermedades Infecciosas;Septicemia;0,06190034;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1220885;14254326,27;2999;362;519;6878;261;92;168;2772;375;2632;74;11;7;10;8;8;0;9;0;0;17;0;17;144;15;2;14;2;12;20;6;1;23;0;15;161;61;77;161;158;135
73;2016;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,309501702;0,8;0,2;0;1;0;0;0;0;0;0,4;0,4;0,2;0,2;0,2;0;0;0;0,2;0;0,6;0;0;0;1;0;0;1220885;14254326,27;2999;362;519;6878;261;92;168;2772;375;2632;74;11;7;10;8;8;0;9;0;0;17;0;17;144;15;2;14;2;12;20;6;1;23;0;15;161;61;77;161;158;135
73;2017;Canceres;Leucemia Linfoide Aguda (Lla);0,06100909;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2017;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;4,697699957;0,922077922;0,025974026;0,051948052;0,857142857;0,012987013;0,090909091;0;0,012987013;0,012987013;0,649350649;0,090909091;0,246753247;0,441558442;0,181818182;0;0;0,090909091;0,090909091;0,103896104;0,597402597;0,064935065;0,012987013;0,012987013;0,883116883;0,116883117;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2017;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;0,488072723;0,875;0;0,125;0,875;0;0,125;0;0;0;0,625;0;0,375;0,25;0,25;0;0;0,125;0,125;0,25;0,375;0;0,125;0;1;0;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2017;Enfermedades Del Sistema Circulatorio;Enfermedades Cerebrovasculares;0,122018181;1;0;0;1;0;0;0;0;0;1;0;0;0,5;0;0;0;0;0;0;0,5;0;0;0;1;0;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2017;Enfermedades Infecciosas;Septicemia;0,06100909;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2017;Enfermedades Infecciosas;Tuberculosis Y Secuelas De Tuberculosis;0,06100909;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2017;Enfermedades Neurologicas;Epilepsia;0,06100909;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2017;Enfermedades Nutricionales, Endocrinas Y Metabolicas;Diabetes;0,06100909;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2017;Enfermedades Nutricionales, Endocrinas Y Metabolicas;Trastornos De La Vesicula Biliar  De Las Vias Biliares Y Del Pancreas;0,06100909;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2017;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,244036361;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0,25;0;0;0,25;0;0;0;1;0;0;1216383;15071622,03;3159;372;550;7400;261;93;177;2984;408;2720;76;11;7;10;8;8;0;9;0;0;18;0;18;163;16;2;14;2;12;26;7;1;25;0;15;161;64;80;170;166;138
73;2018;Canceres;Linfoma No Hodgkin (Lnh);0,126016004;0,5;0;0,5;0,5;0;0,5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;1230338;15788946,63;3365;2650;3870;54433;1827;658;1280;21641;2968;20063;539;78;50;71;57;56;0;64;0;0;126;0;126;1264;125;14;98;14;84;182;49;7;194;2;105;1127;462;574;1275;1280;1040
73;2018;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;5,166656165;0,926829268;0;0,073170732;0,87804878;0,012195122;0,073170732;0;0,012195122;0,024390244;0,634146341;0,073170732;0,280487805;0,426829268;0,158536585;0;0;0,134146341;0,134146341;0,219512195;0,414634146;0,12195122;0,085365854;0,012195122;0,890243902;0,109756098;0;1230338;15788946,63;3365;2650;3870;54433;1827;658;1280;21641;2968;20063;539;78;50;71;57;56;0;64;0;0;126;0;126;1264;125;14;98;14;84;182;49;7;194;2;105;1127;462;574;1275;1280;1040
73;2018;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;0,189024006;1;0;0;0,666666667;0;0,333333333;0;0;0;0,666666667;0;0,333333333;0,333333333;0;0;0;0;0;0,333333333;0;0;0;0;0,333333333;0,666666667;0;1230338;15788946,63;3365;2650;3870;54433;1827;658;1280;21641;2968;20063;539;78;50;71;57;56;0;64;0;0;126;0;126;1264;125;14;98;14;84;182;49;7;194;2;105;1127;462;574;1275;1280;1040
73;2018;Enfermedades Genitourinarias;Enfermedad Renal Tubulointersticial;0,063008002;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1230338;15788946,63;3365;2650;3870;54433;1827;658;1280;21641;2968;20063;539;78;50;71;57;56;0;64;0;0;126;0;126;1264;125;14;98;14;84;182;49;7;194;2;105;1127;462;574;1275;1280;1040
73;2018;Enfermedades Neurologicas;Epilepsia;0,063008002;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1230338;15788946,63;3365;2650;3870;54433;1827;658;1280;21641;2968;20063;539;78;50;71;57;56;0;64;0;0;126;0;126;1264;125;14;98;14;84;182;49;7;194;2;105;1127;462;574;1275;1280;1040
73;2018;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,063008002;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1230338;15788946,63;3365;2650;3870;54433;1827;658;1280;21641;2968;20063;539;78;50;71;57;56;0;64;0;0;126;0;126;1264;125;14;98;14;84;182;49;7;194;2;105;1127;462;574;1275;1280;1040
73;2019;Canceres;Leucemia Linfoide Aguda (Lla);0,067594971;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1239766;16780558,53;3518;4754;7059;98168;3132;1128;2225;38873;5237;35282;931;144;103;132;115;96;0;120;0;0;223;7;224;2370;230;29;173;24;150;338;90;12;350;31;180;1932;796;988;2261;2279;1841
73;2019;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;4,258483169;0,888888889;0,015873016;0,095238095;0,80952381;0;0,126984127;0;0,031746032;0,031746032;0,603174603;0,079365079;0,285714286;0,365079365;0,158730159;0;0;0,142857143;0,095238095;0,142857143;0,507936508;0,063492063;0,047619048;0,015873016;0,888888889;0,111111111;0;1239766;16780558,53;3518;4754;7059;98168;3132;1128;2225;38873;5237;35282;931;144;103;132;115;96;0;120;0;0;223;7;224;2370;230;29;173;24;150;338;90;12;350;31;180;1932;796;988;2261;2279;1841
73;2019;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;0,608354738;0,777777778;0;0,222222222;0,666666667;0;0,222222222;0;0;0;0,555555556;0;0,444444444;0,444444444;0,111111111;0,111111111;0;0;0,111111111;0,222222222;0,333333333;0,111111111;0,111111111;0;0,888888889;0,111111111;0;1239766;16780558,53;3518;4754;7059;98168;3132;1128;2225;38873;5237;35282;931;144;103;132;115;96;0;120;0;0;223;7;224;2370;230;29;173;24;150;338;90;12;350;31;180;1932;796;988;2261;2279;1841
73;2019;Enfermedades Del Sistema Circulatorio;Enfermedades Cerebrovasculares;0,067594971;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1239766;16780558,53;3518;4754;7059;98168;3132;1128;2225;38873;5237;35282;931;144;103;132;115;96;0;120;0;0;223;7;224;2370;230;29;173;24;150;338;90;12;350;31;180;1932;796;988;2261;2279;1841
73;2019;Enfermedades Infecciosas;Meningitis;0,067594971;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1239766;16780558,53;3518;4754;7059;98168;3132;1128;2225;38873;5237;35282;931;144;103;132;115;96;0;120;0;0;223;7;224;2370;230;29;173;24;150;338;90;12;350;31;180;1932;796;988;2261;2279;1841
73;2019;Enfermedades Neurologicas;Epilepsia;0,135189942;1;0;0;1;0;0;0;0;0;0,5;0;0,5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1239766;16780558,53;3518;4754;7059;98168;3132;1128;2225;38873;5237;35282;931;144;103;132;115;96;0;120;0;0;223;7;224;2370;230;29;173;24;150;338;90;12;350;31;180;1932;796;988;2261;2279;1841
73;2019;Enfermedades Respiratorias;Todas Las Enfermedades Respiratorias (Excl  Neumonia/Gripe);0,337974855;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0,2;0,4;0;0,2;0;0,2;0;0,8;0,2;0;1239766;16780558,53;3518;4754;7059;98168;3132;1128;2225;38873;5237;35282;931;144;103;132;115;96;0;120;0;0;223;7;224;2370;230;29;173;24;150;338;90;12;350;31;180;1932;796;988;2261;2279;1841
73;2020;Causas Externas De Morbilidad Y De Mortalidad;Procedimientos Quirurgicos Y Otros Procedimientos Medicos Como La Causa De Reaccion Anormal Del Paciente O De Complicacion Posterior  Sin Mencion De Incidente En El Momento De Efectuar El Procedimiento;0,065785146;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1284700;16134992,48;3597;4852;7369;102853;3132;1128;2263;40906;5622;35997;936;144;108;132;120;96;0;120;0;0;228;12;244;2524;298;36;180;24;168;364;96;12;364;36;180;1932;804;1026;2350;2334;1848
73;2020;Ciertas Afecciones Originadas En El Periodo Perinatal;Complicaciones Del Periodo Perinatal ;4,736530491;0,972222222;0;0,027777778;0,972222222;0;0,027777778;0;0;0;0,666666667;0,027777778;0,305555556;0,555555556;0,069444444;0,013888889;0,013888889;0,152777778;0,125;0,263888889;0,513888889;0,013888889;0,055555556;0,013888889;0,958333333;0,041666667;0;1284700;16134992,48;3597;4852;7369;102853;3132;1128;2263;40906;5622;35997;936;144;108;132;120;96;0;120;0;0;228;12;244;2524;298;36;180;24;168;364;96;12;364;36;180;1932;804;1026;2350;2334;1848
73;2020;Ciertas Afecciones Originadas En El Periodo Perinatal;Malformaciones Congenitas Del Sistema Circulatorio;0,789421749;0,833333333;0;0,166666667;0,75;0;0,083333333;0;0,166666667;0;0,5;0,083333333;0,416666667;0,416666667;0,083333333;0;0;0,166666667;0,083333333;0;0,583333333;0,166666667;0;0;0,833333333;0,166666667;0;1284700;16134992,48;3597;4852;7369;102853;3132;1128;2263;40906;5622;35997;936;144;108;132;120;96;0;120;0;0;228;12;244;2524;298;36;180;24;168;364;96;12;364;36;180;1932;804;1026;2350;2334;1848
73;2020;Enfermedades Del Sistema Circulatorio;Enfermedades Hipertensivas;0,065785146;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1284700;16134992,48;3597;4852;7369;102853;3132;1128;2263;40906;5622;35997;936;144;108;132;120;96;0;120;0;0;228;12;244;2524;298;36;180;24;168;364;96;12;364;36;180;1932;804;1026;2350;2334;1848
73;2020;Enfermedades Genitourinarias;Nefritis Y Nefrosis;0,065785146;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1284700;16134992,48;3597;4852;7369;102853;3132;1128;2263;40906;5622;35997;936;144;108;132;120;96;0;120;0;0;228;12;244;2524;298;36;180;24;168;364;96;12;364;36;180;1932;804;1026;2350;2334;1848
73;2020;Enfermedades Infecciosas;Meningitis;0,065785146;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1284700;16134992,48;3597;4852;7369;102853;3132;1128;2263;40906;5622;35997;936;144;108;132;120;96;0;120;0;0;228;12;244;2524;298;36;180;24;168;364;96;12;364;36;180;1932;804;1026;2350;2334;1848
